t,fF,fC,fS
-2.724,0.0841752978031954,0.524149564326407,-0.553704328855767
-2.721,0.0840954492955575,0.519641564725716,-0.547690291461389
-2.718,0.0826530340071849,0.515166408763021,-0.540136591553891
-2.715,0.0805719415744796,0.510732839409879,-0.531258198722906
-2.712,0.0787124577022705,0.506348085625376,-0.52134192928469
-2.709,0.0778762515272634,0.502017482321591,-0.510728861251137
-2.706,0.0786274075282395,0.497744204591499,-0.499794036870978
-2.703,0.0811693179212257,0.493529128960157,-0.488924640597809
-2.7,0.0853041847056199,0.489370827065502,-0.478497903506319
-2.697,0.0904830267516315,0.485265689653493,-0.468859977628053
-2.694,0.0959337344785342,0.481208171505506,-0.460306947063691
-2.691,0.100837425562049,0.477191141303623,-0.453069002493073
-2.688,0.10451294754405,0.473206314838602,-0.44729861072014
-2.685,0.10656807952926,0.469244745670516,-0.443063272914273
-2.682,0.106983975503615,0.465297344580278,-0.440343198188026
-2.679,0.106114762693753,0.461355398030287,-0.439033938413356
-2.676,0.104603433038513,0.457411056419091,-0.438953751567351
-2.673,0.103233900638968,0.453457765108472,-0.439855199887033
-2.67,0.102753161166829,0.44949061487257,-0.441440259952537
-2.667,0.103703791608161,0.445506593338258,-0.443378036768016
-2.664,0.106304250753226,0.441504724859019,-0.445324042588101
-2.661,0.110403306650917,0.437486092747187,-0.446939930127206
-2.658,0.11551801030481,0.433453744509499,-0.447912561924503
-2.655,0.120945800849984,0.429412487308592,-0.447971352487965
-2.652,0.125924801773582,0.42536858694221,-0.446902933391415
-2.649,0.129805825483271,0.421329388860541,-0.444562356523758
-2.646,0.132197343977051,0.417302883849867,-0.440880257201052
-2.643,0.13305113002185,0.41329724378429,-0.435865634693353
-2.64,0.13266989756148,0.409320354151137,-0.429604159272257
-2.637,0.131635951916,0.405379369837954,-0.422252167851021
-2.634,0.130677600591165,0.401480318964587,-0.414026750490491
-2.631,0.130503898532219,0.397627776469475,-0.405192544214193
-2.628,0.131645144309801,0.393824624907352,-0.396046027087142
-2.625,0.134334932738229,0.390071914741493,-0.386898235001221
-2.622,0.138459937435105,0.386368830620874,-0.378056899467583
-2.619,0.143588169664149,0.382712764055534,-0.369809023424457
-2.616,0.149068743654582,0.379099486887129,-0.362404873351328
-2.613,0.154180164901093,0.375523414333981,-0.356044272780499
-2.61,0.158293425913547,0.37197794148103,-0.350865940567526
-2.607,0.161013112002605,0.368455833151937,-0.346940435617299
-2.604,0.162264924134472,0.364949644351407,-0.344267058882491
-2.601,0.162310290382589,0.36145214703981,-0.342774835576428
-2.598,0.161685260997266,0.357956738962588,-0.342327468691589
-2.595,0.161077927108611,0.354457811587933,-0.342731932166078
-2.592,0.161172339421322,0.350951056815616,-0.343750170799215
-2.589,0.162494267279193,0.347433695844264,-0.345113205329449
-2.586,0.165293515070045,0.343904618200144,-0.346536814038041
-2.583,0.169489089035314,0.340364424166393,-0.347737883467605
-2.58,0.17468921972473,0.33681536940479,-0.348450494192919
-2.577,0.18028133567618,0.333261216115648,-0.348440833926962
-2.574,0.185571365671176,0.329707000322014,-0.347520107474499
-2.571,0.189940746114639,0.326158729500102,-0.345554736210849
-2.568,0.19298567577517,0.322623028554486,-0.342473301392557
-2.565,0.194607320112709,0.319106754850785,-0.338269876149658
-2.562,0.195032850104394,0.315616604529697,-0.333003599399845
-2.559,0.194762861014299,0.312158732562652,-0.326794559216413
-2.556,0.19445731493909,0.308738407972302,-0.31981626122974
-2.553,0.194785950921754,0.305359723403496,-0.312285147786617
-2.55,0.196277015103508,0.302025374932072,-0.304447795309158
-2.547,0.199198423440778,0.298736523837946,-0.296566541775771
-2.544,0.20349804898341,0.295492747290065,-0.288904376873054
-2.541,0.208816419261302,0.292292079770759,-0.281709960061998
-2.538,0.214568751965171,0.289131141898949,-0.275203615230769
-2.535,0.220077638205185,0.28600534838819,-0.269565086225073
-2.532,0.224726315079084,0.282909182472656,-0.264923729490851
-2.529,0.228097900586767,0.279836520495212,-0.261351674887222
-2.526,0.23006920615866,0.276780987674868,-0.258860312010245
-2.523,0.230838048019149,0.273736324497413,-0.257400267213252
-2.52,0.230878013629668,0.270696742780967,-0.256864836958731
-2.517,0.230831009488546,0.267657251267497,-0.257096647538939
-2.514,0.231361933170309,0.264613932525136,-0.257897130572282
-2.511,0.233008322685639,0.261564155893458,-0.259038248081935
-2.508,0.236058930722273,0.25850671498802,-0.260275778944794
-2.505,0.240488612186309,0.255441882678892,-0.261363396637359
-2.502,0.24596418579921,0.25237138121568,-0.2620667307453
-2.499,0.251919906678433,0.249298270015641,-0.262176613343429
-2.496,0.25768547919497,0.246226758286722,-0.261520765170525
-2.493,0.262637687149253,0.243161953861699,-0.259973272054083
-2.49,0.266341391188108,0.2401095631391,-0.257461333493477
-2.487,0.268648041220195,0.237075559667947,-0.253968924919063
-2.484,0.269729434423723,0.234065840535067,-0.249537193620922
-2.481,0.270039058966313,0.231085890232945,-0.244261595412341
-2.478,0.270209708502476,0.228140471083348,-0.23828596409245
-2.475,0.270910449034018,0.225233357611422,-0.231793878243392
-2.472,0.272695220446582,0.222367129611364,-0.224997840182745
-2.469,0.275877280497849,0.219543035177169,-0.218126901671972
-2.466,0.280457906927614,0.21676093089407,-0.211413453733821
-2.463,0.286125559952423,0.214019301934619,-0.205079939282208
-2.46,0.29232581785041,0.211315360233772,-0.199326245223489
-2.457,0.298386410559229,0.208645214489943,-0.194318485725751
-2.454,0.303669196428878,0.206004101704011,-0.190179803375984
-2.451,0.307714777815129,0.20338666655134,-0.186983695097774
-2.448,0.310347033199872,0.200787272271936,-0.184750222060888
-2.445,0.311713818231126,0.198200325102513,-0.183445295972336
-2.442,0.312254449123793,0.195620593648205,-0.182983057708572
-2.439,0.312601103142866,0.193043505028171,-0.183231188310368
-2.436,0.313436230185454,0.190465401095343,-0.184018826888943
-2.433,0.315338085787711,0.187883740434612,-0.185146624288255
-2.43,0.318649292373209,0.185297235042236,-0.186398343526339
-2.427,0.323398256225918,0.182705914394227,-0.187553334570249
-2.424,0.329291430687102,0.180111113802289,-0.188399166360685
-2.421,0.335778468094179,0.17751538829159,-0.188743695436912
-2.418,0.342175828286297,0.174922357467656,-0.188425887918279
-2.415,0.347821127714753,0.172336490730494,-0.187324787552586
-2.412,0.35222343372543,0.169762845523732,-0.185366132452978
-2.409,0.355175460221467,0.167206773890324,-0.182526260530799
-2.406,0.356802070856688,0.16467361430234,-0.178833100497252
-2.403,0.357533773480926,0.162168386450779,-0.174364212608427
-2.4,0.358010799621042,0.159695506387944,-0.169242011494368
-2.397,0.358939099592349,0.15725853813374,-0.163626462888021
-2.394,0.360930586115891,0.154859995667692,-0.157705687857606
-2.391,0.364363714750115,0.152501206261414,-0.151685024313284
-2.388,0.369296107172577,0.150182242535636,-0.145775179680399
-2.385,0.375449344280932,0.147901926658781,-0.140180156141822
-2.382,0.382269851609779,0.145657905968796,-0.135085638293708
-2.379,0.389052601548449,0.143446795232782,-0.130648502207882
-2.376,0.395100045080561,0.141264376990813,-0.126988036757158
-2.373,0.399880514303897,0.139105848173688,-0.124179366747938
-2.37,0.403150195789441,0.13696609862114,-0.122249438885119
-2.367,0.40501075388623,0.134840005398813,-0.121175783342739
-2.364,0.405889039230627,0.132722726012068,-0.120888104278846
-2.361,0.406442854571182,0.130609973782326,-0.121272591146136
-2.358,0.407413528216296,0.128498259771639,-0.122178688303526
-2.355,0.409458265835821,0.126385087643987,-0.123427921959494
-2.352,0.41300011356856,0.124269090618135,-0.124824268653968
-2.349,0.418129707785693,0.122150103034778,-0.126165464700558
-2.346,0.424581562474224,0.120029162834799,-0.127254605910568
-2.343,0.431790968175615,0.117908445208687,-0.127911374152334
-2.34,0.439019369997941,0.115791131602602,-0.127982252376278
-2.337,0.445520459289915,0.113681221931127,-0.127349151016317
-2.334,0.450709714039541,0.111583301043088,-0.125935962473198
-2.331,0.454298965248207,0.109502273035628,-0.123712681178603
-2.328,0.456365095649018,0.1074430787714,-0.12069686751014
-2.325,0.457336579030805,0.105410412828404,-0.116952386459579
-2.322,0.45790001421255,0.103408456056638,-0.11258550770136
-2.319,0.458846966040389,0.101440638938409,-0.107738603687646
-2.316,0.460895185980593,0.0995094491105556,-0.102581818105649
-2.313,0.464524485164678,0.0976162938160982,-0.0973031908245811
-2.31,0.469864684392102,0.0957614248614799,-0.0920978109704353
-2.307,0.476661707814848,0.0939439300485638,-0.0871566222742224
-2.304,0.484330488416315,0.0921617912354079,-0.0826555215215709
-2.301,0.492083777177478,0.0904120053750778,-0.0787453710177207
-2.298,0.499108596299115,0.0886907613040867,-0.0755434907864122
-2.295,0.504750904083091,0.0869936619042219,-0.0731271090581913
-2.292,0.508666652642296,0.085315978720882,-0.0715291355900756
-2.289,0.510904474855979,0.0836529243294368,-0.0707364881137503
-2.286,0.51190026387818,0.0819999267971408,-0.0706910554727382
-2.283,0.512383615522759,0.0803528905415761,-0.0712932301938924
-2.28,0.513216096633112,0.0787084287360059,-0.0724077969523477
-2.277,0.51519706087426,0.0770640541048307,-0.0738718299414313
-2.274,0.518880629870945,0.0754183173882607,-0.0755041390926404
-2.271,0.524445589275854,0.0737708857921372,-0.0771157187541535
-2.268,0.531648592176244,0.0721225572007721,-0.0785205976297646
-2.265,0.539872641050319,0.0704752096184821,-0.0795464684881044
-2.262,0.548261392857912,0.0688316890079163,-0.0800444913824427
-2.259,0.555910201059239,0.067195642199137,-0.0798977138558534
-2.256,0.562071445202246,0.065571304653615,-0.0790276328671629
-2.253,0.566327730984908,0.0639632554061282,-0.0773985311995613
-2.25,0.568693027454618,0.0623761533325386,-0.0750193496421905
-2.247,0.569617455119756,0.0608144699013891,-0.0719429978587153
-2.244,0.569892868220059,0.0592822337078643,-0.0682631534542427
-2.241,0.570478839545094,0.057782801355297,-0.0641087419493073
-2.238,0.572287091916278,0.0563186676873259,-0.0596364220199514
-2.235,0.575972580457366,0.0548913260752937,-0.0550215130077002
-2.232,0.581778859346523,0.0535011865644698,-0.0504478889943358
-2.229,0.589473989411,0.0521475563468949,-0.0460974207934929
-2.226,0.598393422237618,0.0508286834500605,-0.0421395708932391
-2.223,0.607582349354573,0.0495418609142203,-0.038721735462492
-2.22,0.616007266097917,0.0482835852834822,-0.035960882755852
-2.217,0.622790138427717,0.0470497601529509,-0.0339369612886987
-2.214,0.627412412554018,0.0458359329708128,-0.0326884484461386
-2.211,0.629841781105473,0.0446375514336055,-0.0322102866833433
-2.208,0.630551089920732,0.0434502247388827,-0.0324543172827675
-2.205,0.630422550750984,0.0422699747307329,-0.0333321786235772
-2.202,0.630556304172997,0.0410934626003883,-0.0347204952637467
-2.199,0.632024549889196,0.039918178247946,-0.0364680538481693
-2.196,0.635625827712661,0.0387425815869816,-0.0384045493331939
-2.193,0.641695359362193,0.0375661878550677,-0.0403503966198544
-2.19,0.650016055454053,0.0363895922193095,-0.042127043380983
-2.187,0.659853095615504,0.0352144324514173,-0.0435671929451962
-2.184,0.670107542974893,0.0340432919918549,-0.0445243530009011
-2.181,0.679557311101815,0.032879549124649,-0.0448811661131559
-2.178,0.687133102079606,0.0317271810497122,-0.0445560492128737
-2.175,0.692167527023572,0.0305905341939933,-0.0435077671745049
-2.172,0.69455993784678,0.0294740740020072,-0.0417376846810432
-2.169,0.694816948583284,0.0283821285836806,-0.0392895739332068
-2.166,0.693955639767735,0.0273186409101069,-0.0362469957460177
-2.163,0.693287200254215,0.026286943720087,-0.0327284101875592
-2.16,0.694126437758607,0.0252895699645843,-0.0288803022468769
-2.157,0.697490846956918,0.0243281095507715,-0.0248687207165889
-2.154,0.703857356327078,0.0234031204720451,-0.0208697181529513
-2.151,0.713034050099952,0.0225140992794629,-0.0170592413728894
-2.148,0.724180031274115,0.0216595124435024,-0.0136030520182598
-2.145,0.735974156726225,0.0208368866680183,-0.0106472536222201
-2.142,0.746899661805595,0.0200429528501585,-0.00830996560632197
-2.139,0.755584242405057,0.0192738353228987,-0.00667461785061784
-2.136,0.761120368130106,0.018525275444677,-0.00578524579390537
-2.133,0.763292234261158,0.0177928766592219,-0.00564405084375788
-2.13,0.762654049260417,0.0170723569475874,-0.0062113608260682
-2.127,0.760435807181417,0.0163597942007337,-0.00740798773565293
-2.124,0.758290750222594,0.0156518504754766,-0.00911984302433984
-2.121,0.757935108673714,0.0149459623328473,-0.0112045419004156
-2.118,0.760757198376816,0.014240486423593,-0.0134996149466269
-2.115,0.767483233123917,0.0135347920670457,-0.0158318542210547
-2.112,0.777978307364843,0.0128292956181981,-0.0180272570469284
-2.109,0.791234106296201,0.0121254347585466,-0.0199209975227104
-2.106,0.80555523421092,0.0114255842876475,-0.0213668552301765
-2.103,0.818911895503105,0.0107329183376126,-0.0222455626580098
-2.1,0.829387638996697,0.0100512269909185,-0.0224715956055919
-2.097,0.835625889732763,0.00938469787864893,-0.0219980206506829
-2.094,0.837174242188129,0.00873767532400693,-0.0208191254824041
-2.091,0.834642995674191,0.00811441086194892,-0.0189706851028169
-2.088,0.829631397706063,0.00751881943888283,-0.0165278522988183
-2.085,0.824424345169247,0.00695425525065058,-0.0136007966371739
-2.082,0.821513666263277,0.00642332003341173,-0.0103283447810894
-2.079,0.8230404102849,0.00592771474704662,-0.00686998883702329
-2.076,0.830278074127472,0.00546814309240456,-0.00339672223140771
-2.073,0.843275251361654,0.00504427232580335,-8.12290183513729e-05
-2.07,0.860748736257904,0.00465475354737305,0.00291201122516439
-2.067,0.880269125713408,0.00429730023245534,0.00543613668236986
-2.064,0.898719754198244,0.0039688204421679,0.00737029681574099
-2.061,0.912948776028447,0.00366559508090869,0.0086265471858532
-2.058,0.920486387464162,0.00338349194010268,0.00915485294732393
-2.055,0.920175463495178,0.00311820322869805,0.00894591705793248
-2.052,0.912570684835258,0.0028654929577801,0.00803167400914164
-2.049,0.899998927920256,0.00262143999472025,0.00648342362605542
-2.046,0.886236274132847,0.00238266286240102,0.0044077145419836
-2.043,0.875833019443079,0.00214651341566063,0.0019402156088047
-2.04,0.873192764194115,0.00191122831915658,-0.000762071586738603
-2.037,0.881569815771591,0.00167602967531583,-0.00352981132337362
-2.034,0.902178144536724,0.00144116906886049,-0.00619102676931748
-2.031,0.933597663635001,0.00120791253838287,-0.0085809314318346
-2.028,0.971619267381878,0.000978467369915859,-0.0105513355645733
-2.025,1.00959575024905,0.000755854938786271,-0.0119790888356352
-2.022,1.03927449552713,0.0005437369137824,-0.0127730761344161
-2.019,1.05199652111365,0.00034620480536951,-0.0128793665793361
-2.016,1.0400725561877,0.000167544934990993,-0.0122842218115528
-2.013,0.99810496702646,1.19923057876892e-05,-0.0110147924489056
-2.01,0.924023513078973,-0.000116512513608946,-0.00913746410189765
-2.007,0.819644477500654,-0.000214549557091936,-0.0067539490383142
-2.004,0.690640057454031,-0.000279415719846854,-0.00399534872290435
-2.001,0.545904515354192,-0.000309279862504563,-0.00101452867056977
-1.998,0.396407571286607,-0.000303287874370228,0.00202275630700324
-1.995,0.253714893320868,-0.000261611676822537,0.004947476833417
-1.992,0.128413886073277,-0.000185439359662254,0.00759713168516849
-1.989,0.0286995213848266,-7.69070154610363e-05,0.00982517573914531
-1.986,-0.0406533502344078,6.10238231087412e-05,0.0115095318505011
-1.983,-0.0787726711052154,0.000224736121392399,0.0125596978092625
-1.98,-0.0885632483656943,0.000410164919833422,0.0129220399673868
-1.977,-0.0760132060729092,0.000613030655590374,0.0125829689690012
-1.974,-0.0490689448896683,0.000829084856874551,0.0115698143209082
-1.971,-0.0162834615724559,0.00105435412596105,0.00994934637352533
-1.968,0.0145266421854475,0.00128536842073063,0.00782402910711374
-1.965,0.0373924017591319,0.00151936053947227,0.00532621722330569
-1.962,0.0489004065770561,0.00175442535860149,0.00261062898385244
-1.959,0.0484057895433953,0.00198962967412353,-0.000154474734487004
-1.956,0.0377514340707112,0.00222506632369074,-0.00279690026188582
-1.953,0.0205824716508706,0.00246184945557631,-0.00515036934923138
-1.95,0.00141217492559864,0.00270205118146344,-0.00706404119545266
-1.947,-0.01537005191824,0.00294858320896296,-0.00841116192788562
-1.944,-0.0263606668257889,0.00320503020494473,-0.00909634468500412
-1.941,-0.0297238421194772,0.00347544441152203,-0.00906106144364177
-1.938,-0.0254068902385045,0.00376411326400605,-0.00828702977092807
-1.935,-0.0149792949638094,0.004075313316522,-0.00679729794797157
-1.932,-0.001158813360566,0.00441306457668494,-0.00465496354562774
-1.929,0.0128554160464299,0.00478089933958337,-0.00195959601403538
-1.926,0.0240934058636491,0.00518165879328475,0.00115843456776263
-1.923,0.0304210571044584,0.00561732908921064,0.00454540027805919
-1.92,0.0309267925384721,0.00608892632066704,0.00803300552358365
-1.917,0.0260242883903057,0.00659643705963275,0.011448022753966
